county,cases,death,date
Mendocino,2,0,29-06-20
Mendocino,2,0,30-06-20
Mendocino,2,0,01-07-20
Mendocino,1,0,02-07-20
Mendocino,1,0,03-07-20
Mendocino,0,0,04-07-20
Mendocino,0,0,05-07-20
Mendocino,0,0,06-07-20
Mendocino,10,0,07-07-20
Mendocino,2,0,08-07-20
Mendocino,4,0,09-07-20
Mendocino,0,0,10-07-20
Mendocino,0,0,11-07-20
Mendocino,0,0,12-07-20
Mendocino,-1,0,13-07-20
Mendocino,23,0,14-07-20
Mendocino,9,0,15-07-20
Mendocino,2,0,16-07-20
Mendocino,5,0,17-07-20
Mendocino,11,0,18-07-20
Mendocino,0,0,19-07-20
Mendocino,16,0,20-07-20
Mendocino,7,0,21-07-20
Mendocino,6,0,22-07-20
Mendocino,12,3,23-07-20
Mendocino,10,1,24-07-20
Mendocino,2,2,25-07-20
Mendocino,16,0,26-07-20
Mendocino,3,0,27-07-20
Mendocino,13,0,28-07-20
Mendocino,6,0,29-07-20
Mendocino,4,0,30-07-20
Mendocino,0,3,31-07-20
Mendocino,11,0,01-08-20
Mendocino,4,0,02-08-20
Mendocino,1,0,03-08-20
Mendocino,0,0,04-08-20
Mendocino,0,1,05-08-20
Mendocino,12,0,06-08-20
Mendocino,2,0,07-08-20
Mendocino,2,0,08-08-20
Mendocino,19,0,09-08-20
Mendocino,81,0,10-08-20
Mendocino,21,0,11-08-20
Mendocino,1,0,12-08-20
Mendocino,15,0,13-08-20
Mendocino,31,0,14-08-20
Mendocino,12,0,15-08-20
Mendocino,7,0,16-08-20
Mendocino,3,0,17-08-20
Fresno,3,0,18-03-20
Fresno,3,0,19-03-20
Fresno,1,0,20-03-20
Fresno,1,0,21-03-20
Fresno,0,0,22-03-20
Fresno,2,0,23-03-20
Fresno,8,0,24-03-20
Fresno,3,0,25-03-20
Fresno,4,0,26-03-20
Fresno,4,0,27-03-20
Fresno,2,0,28-03-20
Fresno,0,0,29-03-20
Fresno,15,0,30-03-20
Fresno,13,0,31-03-20
Fresno,16,0,01-04-20
Fresno,17,0,02-04-20
Fresno,6,1,03-04-20
Fresno,4,0,04-04-20
Fresno,0,0,05-04-20
Fresno,20,0,06-04-20
Fresno,16,2,07-04-20
Fresno,13,0,08-04-20
Fresno,14,0,09-04-20
Fresno,21,1,10-04-20
Fresno,15,0,11-04-20
Fresno,4,0,12-04-20
Fresno,4,1,13-04-20
Fresno,35,0,14-04-20
Fresno,20,2,15-04-20
Fresno,25,0,16-04-20
Fresno,26,0,17-04-20
Fresno,4,0,18-04-20
Fresno,7,0,19-04-20
Fresno,30,0,20-04-20
Fresno,16,0,21-04-20
Fresno,16,0,22-04-20
Fresno,38,0,23-04-20
Fresno,23,0,24-04-20
Fresno,10,0,25-04-20
Fresno,17,0,26-04-20
Fresno,28,0,27-04-20
Fresno,21,0,28-04-20
Fresno,19,0,29-04-20
Fresno,18,0,30-04-20
Fresno,55,1,01-05-20
Fresno,12,0,02-05-20
Fresno,17,0,03-05-20
Fresno,34,1,04-05-20
Fresno,46,0,05-05-20
Fresno,47,0,06-05-20
Fresno,39,0,07-05-20
Fresno,26,0,08-05-20
Fresno,23,0,09-05-20
Fresno,33,0,10-05-20
Fresno,43,0,11-05-20
Fresno,41,1,12-05-20
Fresno,15,3,13-05-20
Fresno,45,0,14-05-20
Fresno,88,3,15-05-20
Fresno,51,0,16-05-20
Fresno,36,0,17-05-20
Fresno,31,1,18-05-20
Fresno,44,0,19-05-20
Fresno,41,3,20-05-20
Fresno,33,2,21-05-20
Fresno,37,0,22-05-20
Fresno,48,0,23-05-20
Fresno,8,0,24-05-20
Fresno,41,0,25-05-20
Fresno,0,4,26-05-20
Fresno,124,4,27-05-20
Fresno,33,2,28-05-20
Fresno,34,3,29-05-20
Fresno,57,0,30-05-20
Fresno,36,0,31-05-20
Fresno,74,1,01-06-20
Fresno,63,1,02-06-20
Fresno,26,0,03-06-20
Fresno,64,3,04-06-20
Fresno,44,3,05-06-20
Fresno,66,0,06-06-20
Fresno,27,0,07-06-20
Fresno,50,0,08-06-20
Fresno,84,5,09-06-20
Fresno,46,1,10-06-20
Fresno,14,2,11-06-20
Fresno,90,1,12-06-20
Fresno,71,0,13-06-20
Fresno,86,0,14-06-20
Fresno,31,3,15-06-20
Fresno,115,2,16-06-20
Fresno,70,4,17-06-20
Fresno,146,1,18-06-20
Fresno,162,4,19-06-20
Fresno,113,0,20-06-20
Fresno,74,0,21-06-20
Fresno,129,1,22-06-20
Fresno,144,3,23-06-20
Fresno,196,1,24-06-20
Fresno,193,0,25-06-20
Fresno,239,1,26-06-20
Fresno,165,0,27-06-20
Fresno,130,0,28-06-20
Fresno,315,0,29-06-20
Fresno,204,2,30-06-20
Fresno,253,1,01-07-20
Fresno,138,2,02-07-20
Fresno,381,0,03-07-20
Fresno,216,0,04-07-20
Fresno,187,0,05-07-20
Fresno,178,1,06-07-20
Fresno,374,3,07-07-20
Fresno,364,3,08-07-20
Fresno,283,3,09-07-20
Fresno,375,0,10-07-20
Fresno,326,1,11-07-20
Fresno,321,0,12-07-20
Fresno,259,0,13-07-20
Fresno,275,3,14-07-20
Fresno,183,0,15-07-20
Fresno,357,0,16-07-20
Fresno,473,9,17-07-20
Fresno,427,0,18-07-20
Fresno,258,0,19-07-20
Fresno,252,0,20-07-20
Fresno,521,4,21-07-20
Fresno,344,0,22-07-20
Fresno,408,0,23-07-20
Fresno,400,8,24-07-20
Fresno,302,0,25-07-20
Fresno,343,0,26-07-20
Fresno,276,0,27-07-20
Fresno,448,8,28-07-20
Fresno,379,0,29-07-20
Fresno,481,0,30-07-20
Fresno,290,18,31-07-20
Fresno,365,0,01-08-20
Fresno,311,0,02-08-20
Fresno,186,0,03-08-20
Fresno,327,19,04-08-20
Fresno,353,0,05-08-20
Fresno,406,0,06-08-20
Fresno,259,14,07-08-20
Fresno,248,0,08-08-20
Fresno,308,0,09-08-20
Fresno,132,0,10-08-20
Fresno,366,20,11-08-20
Fresno,346,0,12-08-20
Fresno,467,0,13-08-20
Fresno,743,12,14-08-20
Fresno,703,0,15-08-20
Fresno,407,0,16-08-20
Fresno,306,0,17-08-20
Inyo,0,0,18-03-20
Inyo,0,0,19-03-20
Inyo,0,0,20-03-20
Inyo,0,0,21-03-20
Inyo,0,0,22-03-20
Inyo,0,0,23-03-20
Inyo,0,0,24-03-20
Inyo,0,0,25-03-20
Inyo,0,0,26-03-20
Inyo,0,0,27-03-20
Inyo,0,0,28-03-20
Inyo,0,0,29-03-20
Inyo,5,0,30-03-20
Inyo,3,0,31-03-20
Inyo,0,0,01-04-20
Inyo,0,0,02-04-20
Inyo,2,0,03-04-20
Inyo,0,0,04-04-20
Inyo,0,0,05-04-20
Inyo,1,0,06-04-20
Inyo,0,0,07-04-20
Inyo,0,0,08-04-20
Inyo,0,0,09-04-20
Inyo,0,0,10-04-20
Inyo,1,0,11-04-20
Inyo,0,0,12-04-20
Inyo,0,0,13-04-20
Inyo,0,0,14-04-20
Inyo,0,0,15-04-20
Inyo,5,0,16-04-20
Inyo,0,0,17-04-20
Inyo,0,0,18-04-20
Inyo,0,0,19-04-20
Inyo,0,0,20-04-20
Inyo,1,0,21-04-20
Inyo,0,0,22-04-20
Inyo,1,0,23-04-20
Inyo,1,1,24-04-20
Inyo,0,0,25-04-20
Inyo,0,0,26-04-20
Inyo,0,0,27-04-20
Inyo,0,0,28-04-20
Inyo,0,0,29-04-20
Inyo,0,0,30-04-20
Inyo,0,0,01-05-20
Inyo,0,0,02-05-20
Inyo,0,0,03-05-20
Inyo,0,0,04-05-20
Inyo,0,0,05-05-20
Inyo,0,0,06-05-20
Inyo,0,0,07-05-20
Inyo,0,0,08-05-20
Inyo,0,0,09-05-20
Inyo,0,0,10-05-20
Inyo,0,0,11-05-20
Inyo,0,0,12-05-20
Inyo,0,0,13-05-20
Inyo,0,0,14-05-20
Inyo,0,0,15-05-20
Inyo,0,0,16-05-20
Inyo,0,0,17-05-20
Inyo,0,0,18-05-20
Inyo,0,0,19-05-20
Inyo,0,0,20-05-20
Inyo,0,0,21-05-20
Inyo,0,0,22-05-20
Inyo,0,0,23-05-20
Inyo,0,0,24-05-20
Inyo,0,0,25-05-20
Inyo,0,0,26-05-20
Inyo,0,0,27-05-20
Inyo,0,0,28-05-20
Inyo,0,0,29-05-20
Inyo,0,0,30-05-20
Inyo,0,0,31-05-20
Inyo,0,0,01-06-20
Inyo,0,0,02-06-20
Inyo,0,0,03-06-20
Inyo,0,0,04-06-20
Inyo,1,0,05-06-20
Inyo,0,0,06-06-20
Inyo,0,0,07-06-20
Inyo,1,0,08-06-20
Inyo,0,0,09-06-20
Inyo,1,0,10-06-20
Inyo,0,0,11-06-20
Inyo,0,0,12-06-20
Inyo,0,0,13-06-20
Inyo,0,0,14-06-20
Inyo,0,0,15-06-20
Inyo,1,0,16-06-20
Inyo,1,0,17-06-20
Inyo,0,0,18-06-20
Inyo,1,0,19-06-20
Inyo,0,0,20-06-20
Inyo,0,0,21-06-20
Inyo,0,0,22-06-20
Inyo,0,0,23-06-20
Inyo,2,0,24-06-20
Inyo,-1,0,25-06-20
Inyo,2,0,26-06-20
Inyo,0,0,27-06-20
Inyo,0,0,28-06-20
Inyo,0,0,29-06-20
Inyo,1,0,30-06-20
Inyo,-1,0,01-07-20
Inyo,0,0,02-07-20
Inyo,3,0,03-07-20
Inyo,0,0,04-07-20
Inyo,0,0,05-07-20
Inyo,0,0,06-07-20
Inyo,0,0,07-07-20
Inyo,3,0,08-07-20
Inyo,0,0,09-07-20
Inyo,0,0,10-07-20
Inyo,0,0,11-07-20
Inyo,0,0,12-07-20
Inyo,0,0,13-07-20
Inyo,0,0,14-07-20
Inyo,1,0,15-07-20
Inyo,2,0,16-07-20
Inyo,0,0,17-07-20
Inyo,0,0,18-07-20
Inyo,0,0,19-07-20
Inyo,0,0,20-07-20
Inyo,0,0,21-07-20
Inyo,0,0,22-07-20
Inyo,0,0,23-07-20
Inyo,3,0,24-07-20
Inyo,2,0,25-07-20
Inyo,0,0,26-07-20
Inyo,0,0,27-07-20
Inyo,0,0,28-07-20
Inyo,1,0,29-07-20
Inyo,0,0,30-07-20
Inyo,1,0,31-07-20
Inyo,0,0,01-08-20
Inyo,0,0,02-08-20
Inyo,12,0,03-08-20
Inyo,2,0,04-08-20
Inyo,3,0,05-08-20
Inyo,21,0,06-08-20
Inyo,-2,0,07-08-20
Inyo,5,0,08-08-20
Inyo,0,0,09-08-20
Inyo,11,2,10-08-20
Inyo,0,0,11-08-20
Inyo,0,0,12-08-20
Inyo,0,0,13-08-20
Inyo,18,0,14-08-20
Inyo,8,0,15-08-20
Inyo,2,0,16-08-20
Inyo,-1,5,17-08-20
San Joaquin,14,2,18-03-20
San Joaquin,1,0,19-03-20
San Joaquin,3,0,20-03-20
San Joaquin,8,0,21-03-20
San Joaquin,4,0,22-03-20
San Joaquin,7,0,23-03-20
San Joaquin,15,0,24-03-20
San Joaquin,12,0,25-03-20
San Joaquin,5,1,26-03-20
San Joaquin,4,0,27-03-20
San Joaquin,10,1,28-03-20
San Joaquin,3,0,29-03-20
San Joaquin,26,1,30-03-20
San Joaquin,10,2,31-03-20
San Joaquin,10,1,01-04-20
San Joaquin,16,1,02-04-20
San Joaquin,14,1,03-04-20
San Joaquin,9,0,04-04-20
San Joaquin,8,0,05-04-20
San Joaquin,12,0,06-04-20
San Joaquin,7,2,07-04-20
San Joaquin,13,0,08-04-20
San Joaquin,12,2,09-04-20
San Joaquin,11,0,10-04-20
San Joaquin,10,1,11-04-20
San Joaquin,2,0,12-04-20
San Joaquin,13,2,13-04-20
San Joaquin,21,0,14-04-20
San Joaquin,49,0,15-04-20
San Joaquin,16,0,16-04-20
San Joaquin,11,0,17-04-20
San Joaquin,36,0,18-04-20
San Joaquin,12,0,19-04-20
San Joaquin,18,0,20-04-20
San Joaquin,25,3,21-04-20
San Joaquin,15,0,22-04-20
San Joaquin,17,2,23-04-20
San Joaquin,5,2,24-04-20
San Joaquin,13,1,25-04-20
San Joaquin,17,0,26-04-20
San Joaquin,8,0,27-04-20
San Joaquin,10,0,28-04-20
San Joaquin,8,0,29-04-20
San Joaquin,8,0,30-04-20
San Joaquin,6,0,01-05-20
San Joaquin,5,0,02-05-20
San Joaquin,11,1,03-05-20
San Joaquin,4,0,04-05-20
San Joaquin,3,0,05-05-20
San Joaquin,4,1,06-05-20
San Joaquin,2,1,07-05-20
San Joaquin,12,0,08-05-20
San Joaquin,10,0,09-05-20
San Joaquin,6,1,10-05-20
San Joaquin,9,0,11-05-20
San Joaquin,5,1,12-05-20
San Joaquin,14,1,13-05-20
San Joaquin,4,0,14-05-20
San Joaquin,13,0,15-05-20
San Joaquin,12,1,16-05-20
San Joaquin,20,0,17-05-20
San Joaquin,9,0,18-05-20
San Joaquin,8,1,19-05-20
San Joaquin,8,0,20-05-20
San Joaquin,17,0,21-05-20
San Joaquin,17,0,22-05-20
San Joaquin,12,0,23-05-20
San Joaquin,1,0,24-05-20
San Joaquin,0,0,25-05-20
San Joaquin,0,0,26-05-20
San Joaquin,65,1,27-05-20
San Joaquin,15,1,28-05-20
San Joaquin,15,0,29-05-20
San Joaquin,33,0,30-05-20
San Joaquin,0,0,31-05-20
San Joaquin,69,0,01-06-20
San Joaquin,28,0,02-06-20
San Joaquin,19,0,03-06-20
San Joaquin,12,1,04-06-20
San Joaquin,30,0,05-06-20
San Joaquin,30,1,06-06-20
San Joaquin,50,0,07-06-20
San Joaquin,72,0,08-06-20
San Joaquin,42,3,09-06-20
San Joaquin,42,1,10-06-20
San Joaquin,69,1,11-06-20
San Joaquin,55,1,12-06-20
San Joaquin,55,0,13-06-20
San Joaquin,142,0,14-06-20
San Joaquin,64,0,15-06-20
San Joaquin,51,4,16-06-20
San Joaquin,107,0,17-06-20
San Joaquin,83,0,18-06-20
San Joaquin,61,1,19-06-20
San Joaquin,77,0,20-06-20
San Joaquin,142,0,21-06-20
San Joaquin,144,0,22-06-20
San Joaquin,170,0,23-06-20
San Joaquin,178,1,24-06-20
San Joaquin,143,0,25-06-20
San Joaquin,158,3,26-06-20
San Joaquin,164,0,27-06-20
San Joaquin,250,0,28-06-20
San Joaquin,211,0,29-06-20
San Joaquin,297,0,30-06-20
San Joaquin,94,2,01-07-20
San Joaquin,246,1,02-07-20
San Joaquin,173,0,03-07-20
San Joaquin,391,0,04-07-20
San Joaquin,208,0,05-07-20
San Joaquin,89,0,06-07-20
San Joaquin,443,3,07-07-20
San Joaquin,212,3,08-07-20
San Joaquin,245,6,09-07-20
San Joaquin,221,1,10-07-20
San Joaquin,293,0,11-07-20
San Joaquin,185,0,12-07-20
San Joaquin,224,2,13-07-20
San Joaquin,216,3,14-07-20
San Joaquin,238,0,15-07-20
San Joaquin,332,8,16-07-20
San Joaquin,212,2,17-07-20
San Joaquin,193,0,18-07-20
San Joaquin,190,0,19-07-20
San Joaquin,275,11,20-07-20
San Joaquin,567,1,21-07-20
San Joaquin,478,3,22-07-20
San Joaquin,233,9,23-07-20
San Joaquin,329,3,24-07-20
San Joaquin,157,0,25-07-20
San Joaquin,290,0,26-07-20
San Joaquin,91,0,27-07-20
San Joaquin,230,23,28-07-20
San Joaquin,291,13,29-07-20
San Joaquin,186,5,30-07-20
San Joaquin,126,17,31-07-20
San Joaquin,246,0,01-08-20
San Joaquin,130,0,02-08-20
San Joaquin,70,12,03-08-20
San Joaquin,80,0,04-08-20
San Joaquin,61,7,05-08-20
San Joaquin,121,5,06-08-20
San Joaquin,123,19,07-08-20
San Joaquin,167,0,08-08-20
San Joaquin,374,0,09-08-20
San Joaquin,375,12,10-08-20
San Joaquin,689,12,11-08-20
San Joaquin,157,4,12-08-20
San Joaquin,383,6,13-08-20
San Joaquin,388,16,14-08-20
San Joaquin,188,0,15-08-20
San Joaquin,175,0,16-08-20
San Joaquin,35,8,17-08-20
Ventura,11,0,18-03-20
Ventura,4,0,19-03-20
Ventura,3,0,20-03-20
Ventura,4,0,21-03-20
Ventura,4,0,22-03-20
Ventura,4,0,23-03-20
Ventura,14,1,24-03-20
Ventura,9,0,25-03-20
Ventura,17,0,26-03-20
Ventura,10,1,27-03-20
Ventura,9,0,28-03-20
Ventura,3,0,29-03-20
Ventura,26,0,30-03-20
Ventura,25,2,31-03-20
Ventura,11,1,01-04-20
Ventura,24,0,02-04-20
Ventura,8,1,03-04-20
Ventura,8,0,04-04-20
Ventura,2,0,05-04-20
Ventura,38,0,06-04-20
Ventura,13,0,07-04-20
Ventura,16,1,08-04-20
Ventura,10,2,09-04-20
Ventura,17,0,10-04-20
Ventura,14,0,11-04-20
Ventura,2,0,12-04-20
Ventura,5,0,13-04-20
Ventura,17,1,14-04-20
Ventura,37,3,15-04-20
Ventura,19,0,16-04-20
Ventura,14,0,17-04-20
Ventura,18,0,18-04-20
Ventura,2,0,19-04-20
Ventura,8,0,20-04-20
Ventura,29,0,21-04-20
Ventura,10,1,22-04-20
Ventura,14,2,23-04-20
Ventura,10,0,24-04-20
Ventura,5,0,25-04-20
Ventura,15,1,26-04-20
Ventura,4,0,27-04-20
Ventura,4,0,28-04-20
Ventura,13,1,29-04-20
Ventura,17,0,30-04-20
Ventura,9,0,01-05-20
Ventura,8,1,02-05-20
Ventura,19,0,03-05-20
Ventura,7,0,04-05-20
Ventura,17,0,05-05-20
Ventura,12,0,06-05-20
Ventura,28,0,07-05-20
Ventura,18,0,08-05-20
Ventura,14,0,09-05-20
Ventura,11,0,10-05-20
Ventura,8,0,11-05-20
Ventura,20,0,12-05-20
Ventura,24,5,13-05-20
Ventura,18,1,14-05-20
Ventura,29,0,15-05-20
Ventura,24,0,16-05-20
Ventura,25,0,17-05-20
Ventura,12,2,18-05-20
Ventura,11,1,19-05-20
Ventura,18,0,20-05-20
Ventura,28,1,21-05-20
Ventura,30,1,22-05-20
Ventura,24,0,23-05-20
Ventura,21,0,24-05-20
Ventura,38,0,25-05-20
Ventura,13,0,26-05-20
Ventura,32,2,27-05-20
Ventura,18,0,28-05-20
Ventura,10,0,29-05-20
Ventura,23,1,30-05-20
Ventura,35,0,31-05-20
Ventura,12,1,01-06-20
Ventura,15,0,02-06-20
Ventura,24,0,03-06-20
Ventura,34,1,04-06-20
Ventura,38,0,05-06-20
Ventura,29,0,06-06-20
Ventura,34,0,07-06-20
Ventura,45,0,08-06-20
Ventura,25,0,09-06-20
Ventura,39,3,10-06-20
Ventura,45,0,11-06-20
Ventura,43,2,12-06-20
Ventura,33,0,13-06-20
Ventura,43,0,14-06-20
Ventura,46,1,15-06-20
Ventura,20,0,16-06-20
Ventura,53,0,17-06-20
Ventura,52,0,18-06-20
Ventura,84,1,19-06-20
Ventura,81,0,20-06-20
Ventura,75,0,21-06-20
Ventura,44,1,22-06-20
Ventura,144,0,23-06-20
Ventura,105,1,24-06-20
Ventura,46,0,25-06-20
Ventura,107,0,26-06-20
Ventura,94,0,27-06-20
Ventura,186,0,28-06-20
Ventura,255,1,29-06-20
Ventura,154,1,30-06-20
Ventura,74,0,01-07-20
Ventura,164,1,02-07-20
Ventura,142,0,03-07-20
Ventura,151,0,04-07-20
Ventura,179,0,05-07-20
Ventura,46,3,06-07-20
Ventura,80,0,07-07-20
Ventura,147,0,08-07-20
Ventura,139,3,09-07-20
Ventura,138,0,10-07-20
Ventura,129,0,11-07-20
Ventura,179,0,12-07-20
Ventura,76,0,13-07-20
Ventura,150,0,14-07-20
Ventura,137,0,15-07-20
Ventura,144,3,16-07-20
Ventura,220,0,17-07-20
Ventura,179,0,18-07-20
Ventura,76,0,19-07-20
Ventura,206,1,20-07-20
Ventura,219,5,21-07-20
Ventura,92,1,22-07-20
Ventura,80,0,23-07-20
Ventura,250,4,24-07-20
Ventura,109,0,25-07-20
Ventura,182,0,26-07-20
Ventura,154,0,27-07-20
Ventura,47,4,28-07-20
Ventura,116,2,29-07-20
Ventura,143,1,30-07-20
Ventura,217,2,31-07-20
Ventura,298,0,01-08-20
Ventura,195,0,02-08-20
Ventura,70,0,03-08-20
Ventura,50,1,04-08-20
Ventura,28,2,05-08-20
Ventura,83,3,06-08-20
Ventura,111,7,07-08-20
Ventura,106,0,08-08-20
Ventura,171,0,09-08-20
Ventura,218,3,10-08-20
Ventura,102,1,11-08-20
Ventura,52,0,12-08-20
Ventura,109,1,13-08-20
Ventura,199,1,14-08-20
Ventura,66,0,15-08-20
Ventura,29,0,16-08-20
Ventura,82,1,17-08-20
Trinity,0,0,18-03-20
Trinity,0,0,19-03-20
Trinity,0,0,20-03-20
Trinity,0,0,21-03-20
Trinity,0,0,22-03-20
Trinity,0,0,23-03-20
Trinity,0,0,24-03-20
Trinity,0,0,25-03-20
Trinity,0,0,26-03-20
Trinity,0,0,27-03-20
Trinity,0,0,28-03-20
Trinity,0,0,29-03-20
Trinity,0,0,30-03-20
Trinity,0,0,31-03-20
Trinity,0,0,01-04-20
Trinity,0,0,02-04-20
Trinity,0,0,03-04-20
Trinity,0,0,04-04-20
Trinity,0,0,05-04-20
Trinity,0,0,06-04-20
Trinity,0,0,07-04-20
Trinity,0,0,08-04-20
Trinity,0,0,09-04-20
Trinity,0,0,10-04-20
Trinity,0,0,11-04-20
Trinity,0,0,12-04-20
Trinity,0,0,13-04-20
Trinity,0,0,14-04-20
Trinity,0,0,15-04-20
Trinity,0,0,16-04-20
Trinity,0,0,17-04-20
Trinity,0,0,18-04-20
Trinity,0,0,19-04-20
Trinity,0,0,20-04-20
Trinity,0,0,21-04-20
Trinity,0,0,22-04-20
Trinity,0,0,23-04-20
Trinity,0,0,24-04-20
Trinity,0,0,25-04-20
Trinity,0,0,26-04-20
Trinity,0,0,27-04-20
Trinity,0,0,28-04-20
Trinity,0,0,29-04-20
Trinity,0,0,30-04-20
Trinity,0,0,01-05-20
Trinity,0,0,02-05-20
Trinity,0,0,03-05-20
Trinity,0,0,04-05-20
Trinity,0,0,05-05-20
Trinity,0,0,06-05-20
Trinity,0,0,07-05-20
Trinity,0,0,08-05-20
Trinity,1,0,09-05-20
Trinity,0,0,10-05-20
Trinity,0,0,11-05-20
Trinity,0,0,12-05-20
Trinity,1,0,13-05-20
Trinity,-1,0,14-05-20
Trinity,0,0,15-05-20
Trinity,0,0,16-05-20
Trinity,0,0,17-05-20
Trinity,0,0,18-05-20
Trinity,0,0,19-05-20
Trinity,0,0,20-05-20
Trinity,0,0,21-05-20
Trinity,0,0,22-05-20
Trinity,0,0,23-05-20
Trinity,0,0,24-05-20
Trinity,0,0,25-05-20
Trinity,0,0,26-05-20
Trinity,0,0,27-05-20
Trinity,0,0,28-05-20
Trinity,0,0,29-05-20
Trinity,0,0,30-05-20
Trinity,0,0,31-05-20
Trinity,0,0,01-06-20
Trinity,0,0,02-06-20
Trinity,0,0,03-06-20
Trinity,0,0,04-06-20
Trinity,0,0,05-06-20
Trinity,1,0,06-06-20
Trinity,0,0,07-06-20
Trinity,0,0,08-06-20
Trinity,0,0,09-06-20
Trinity,0,0,10-06-20
Trinity,0,0,11-06-20
Trinity,0,0,12-06-20
Trinity,0,0,13-06-20
Trinity,0,0,14-06-20
Trinity,0,0,15-06-20
Trinity,0,0,16-06-20
Trinity,0,0,17-06-20
Trinity,0,0,18-06-20
Trinity,0,0,19-06-20
Trinity,0,0,20-06-20
Trinity,0,0,21-06-20
Trinity,0,0,22-06-20
Trinity,0,0,23-06-20
Trinity,0,0,24-06-20
Trinity,0,0,25-06-20
Trinity,0,0,26-06-20
Trinity,0,0,27-06-20
Trinity,0,0,28-06-20
Trinity,0,0,29-06-20
Trinity,0,0,30-06-20
Trinity,0,0,01-07-20
Trinity,0,0,02-07-20
Trinity,0,0,03-07-20
Trinity,0,0,04-07-20
Trinity,0,0,05-07-20
Trinity,0,0,06-07-20
Trinity,0,0,07-07-20
Trinity,0,0,08-07-20
Trinity,0,0,09-07-20
Trinity,0,0,10-07-20
Trinity,0,0,11-07-20
Trinity,0,0,12-07-20
Trinity,0,0,13-07-20
Trinity,0,0,14-07-20
Trinity,0,0,15-07-20
Trinity,0,0,16-07-20
Trinity,0,0,17-07-20
Trinity,0,0,18-07-20
Trinity,0,0,19-07-20
Trinity,0,0,20-07-20
Trinity,0,0,21-07-20
Trinity,1,0,22-07-20
Trinity,0,0,23-07-20
Trinity,0,0,24-07-20
Trinity,0,0,25-07-20
Trinity,0,0,26-07-20
Trinity,0,0,27-07-20
Trinity,0,0,28-07-20
Trinity,1,0,29-07-20
Trinity,0,0,30-07-20
Trinity,1,0,31-07-20
Trinity,0,0,01-08-20
Trinity,0,0,02-08-20
Trinity,0,0,03-08-20
Trinity,0,0,04-08-20
Trinity,0,0,05-08-20
Trinity,0,0,06-08-20
Trinity,0,0,07-08-20
Trinity,0,0,08-08-20
Trinity,0,0,09-08-20
Trinity,0,0,10-08-20
Trinity,0,0,11-08-20
Trinity,1,0,12-08-20
Trinity,0,0,13-08-20
Trinity,0,0,14-08-20
Trinity,0,0,15-08-20
Trinity,2,0,16-08-20
Trinity,0,0,17-08-20
Mariposa,0,0,18-03-20
Mariposa,0,0,19-03-20
Mariposa,0,0,20-03-20
Mariposa,0,0,21-03-20
Mariposa,0,0,22-03-20
Mariposa,0,0,23-03-20
Mariposa,0,0,24-03-20
Mariposa,0,0,25-03-20
Mariposa,0,0,26-03-20
Mariposa,0,0,27-03-20
Mariposa,0,0,28-03-20
Mariposa,0,0,29-03-20
Mariposa,0,0,30-03-20
Mariposa,0,0,31-03-20
Mariposa,0,0,01-04-20
Mariposa,0,0,02-04-20
Mariposa,0,0,03-04-20
Mariposa,0,0,04-04-20
Mariposa,0,0,05-04-20
Mariposa,0,0,06-04-20
Mariposa,0,0,07-04-20
Mariposa,0,0,08-04-20
Mariposa,0,0,09-04-20
Mariposa,0,0,10-04-20
Mariposa,0,0,11-04-20
Mariposa,0,0,12-04-20
Mariposa,0,0,13-04-20
Mariposa,0,0,14-04-20
Mariposa,0,0,15-04-20
Mariposa,1,0,16-04-20
Mariposa,-1,0,17-04-20
Mariposa,0,0,18-04-20
Mariposa,0,0,19-04-20
Mariposa,0,0,20-04-20
Mariposa,0,0,21-04-20
Mariposa,0,0,22-04-20
Mariposa,0,0,23-04-20
Mariposa,0,0,24-04-20
Mariposa,0,0,25-04-20
Mariposa,0,0,26-04-20
Mariposa,0,0,27-04-20
Mariposa,0,0,28-04-20
Mariposa,1,0,29-04-20
Mariposa,2,0,30-04-20
Mariposa,7,0,01-05-20
Mariposa,3,0,02-05-20
Mariposa,0,0,03-05-20
Mariposa,0,0,04-05-20
Mariposa,1,0,05-05-20
Mariposa,0,0,06-05-20
Mariposa,1,0,07-05-20
Mariposa,0,0,08-05-20
Mariposa,0,0,09-05-20
Mariposa,0,0,10-05-20
Mariposa,0,0,11-05-20
Mariposa,0,0,12-05-20
Mariposa,0,0,13-05-20
Mariposa,0,0,14-05-20
Mariposa,0,0,15-05-20
Mariposa,0,1,16-05-20
Mariposa,0,0,17-05-20
Mariposa,0,0,18-05-20
Mariposa,0,0,19-05-20
Mariposa,0,0,20-05-20
Mariposa,0,0,21-05-20
Mariposa,0,0,22-05-20
Mariposa,0,0,23-05-20
Mariposa,0,0,24-05-20
Mariposa,0,0,25-05-20
Mariposa,1,0,26-05-20
Mariposa,0,0,27-05-20
Mariposa,0,0,28-05-20
Mariposa,0,0,29-05-20
Mariposa,0,0,30-05-20
Mariposa,0,0,31-05-20
Mariposa,0,0,01-06-20
Mariposa,0,0,02-06-20
Mariposa,0,0,03-06-20
Mariposa,0,0,04-06-20
Mariposa,0,0,05-06-20
Mariposa,0,0,06-06-20
Mariposa,0,0,07-06-20
Mariposa,0,0,08-06-20
Mariposa,0,0,09-06-20
Mariposa,0,0,10-06-20
Mariposa,0,0,11-06-20
Mariposa,0,0,12-06-20
